uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataQF
"28361549-6bc2-4724-b659-fcf1e3207db3","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01039",,,"single bole tree","Live",11.2,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"7e730ee3-71b3-4e33-8591-3f9643d64c3c","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01048",,,"multi-bole tree","Live",17.3,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"077bce19-0163-4927-a6a4-21b20056838f","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01633",,,"single bole tree","Live",12.9,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"67a607f0-1b15-46e2-ad19-40e96601d01a","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01610",,,"single bole tree","Live",12.9,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"8944e49b-220d-4792-b49f-51c50c310769","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01079",,,"small tree","Live",9.7,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"56c4d4b4-bc09-4fea-ba57-a8d2bb62986d","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01042",,,"single shrub","Live",3.2,10,4.3,,,,4.2,3.5,"Partially shaded","cylinder",,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"b9eb0bff-607d-4711-9b49-4c4dc31f472a","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01082",,,"single bole tree","Standing dead",11.9,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"1fba6012-f0dd-41e9-af51-2da6fbf76c5e","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01607",,,"single bole tree","Standing dead",11.7,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"a86777db-d1ea-42f5-aaa4-dee4198c3dd1","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01091",,,"small shrub","Live",2.3,10,1.9,,,,0.8,0.6,"Mostly shaded","cylinder",,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"36194a42-dc52-4eb1-b088-45cb90155c8d","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01041",,,"small tree","Live",3.5,130,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"cd72b662-cf8f-467b-a4d1-5bdc14721784","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01025",,,"multi-bole tree","Standing dead",13.8,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"c7dd6e57-428e-4167-acfb-a35e2f373841","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01059",,,"multi-bole tree","Live",21.0,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"8779f3fd-8c43-4504-81c2-4f1861c3bc9e","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01643",,,"single bole tree","Standing dead",11.6,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"eac230cf-e920-4294-aea4-ab068f0db12b","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01605",,,"single bole tree","Live",10.0,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"245e9c4e-effa-436a-9d3c-0a7672bf1628","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01085",,,"single bole tree","Live",12.8,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"dbab9d7f-0ee8-4b71-8e90-c574fe7e73fc","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01638",,,"single bole tree","Live",19.3,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"9cf30691-cc6e-4c88-bb28-527d10752435","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01028",,,"single bole tree","Live",11.9,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"5007bf99-fad5-4857-9795-b862e7faca05","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01025A",,,,"Standing dead",6.8,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"da812274-9cf9-44eb-a5a5-7166442a63e5","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01611",,,"single bole tree","Live",18.4,140,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"5b2e37d9-0340-4ad5-806d-ce4ced82d0ba","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01622",,,"single bole tree","Standing dead",13.8,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"422a3997-b4b0-4a4b-9d79-576d2066095e","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01069",,,"small tree","Standing dead",6.8,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"d76eadbe-7ff2-42b4-abec-24c0dc310d5f","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01626",,,"single bole tree","Standing dead",12.9,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"5950d89b-c8e8-4ff6-b91f-5b3fff6526b7","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01070",,,"single bole tree","Live",14.5,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"6a160257-6167-4b7a-8cee-72caeb011ffc","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01016",,,"small tree","Live",3.5,130,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"a631cf90-6955-45bc-b00c-b0b7b18e2978","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01628",,,"single bole tree","Standing dead",15.1,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"14ae034b-d1fd-40da-b099-eeba2450fb28","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01100",,,"small shrub","Standing dead",1.0,10,1.7,,,,2.1,0.3,"Mostly shaded","oblate half-sphere",,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"7e47a845-f4fb-43ee-acdc-986fa00434f9","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01037",,,"single bole tree","Live",10.9,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"5fb8e520-00c7-4bbf-b180-fa00b8655249","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01631",,,"single bole tree","Live",14.0,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"eb8da5d1-fb4b-4252-aeaf-3d57207fdfa0","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01071",,,"single bole tree","Live",19.9,140,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"d00b1501-83b5-46e6-81b4-7f998d9a33a8","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01019",,,"single bole tree","Live",19.2,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"5165e28f-3fb7-4fd7-b33a-63b41de3479c","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01024A",,,,"Live",17.8,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"3e9f79a7-8cc9-46bd-b9e5-9ea56c2cc7c9","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01020",,,"single bole tree","Live",16.2,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"118ba1d0-cd7e-43a3-a6a3-ea4186875900","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01627",,,"multi-bole tree","Live",12.7,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"0a103aa8-43da-42b7-bc18-318854bff93e","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01092",,,"small shrub","Live",1.8,10,1.6,,,,0.8,0.6,"Mostly shaded","cylinder",,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"69647d0e-86ba-4026-8d1c-152d74f64b0a","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01076",,,"sapling","Live",4.5,10,,,,,,,"Mostly shaded",,,,,,,,,,,,,,"Comes up from ground then re-enters w/ branch coming out perpendicular to ground.","frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"73800ca0-163f-434c-a3a5-b8ed9107df13","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01090",,,"single shrub","Live",3.3,130,2.2,,,,1.0,0.5,"Mostly shaded","cylinder",,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"3d86d5f6-cb77-4c84-a670-1978bd8444b7","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01073",,,"single bole tree","Standing dead",10.0,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"c6a9a8ab-152e-4d11-8378-12aeda8e061c","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01060",,,"single bole tree","Live",13.3,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"b20514ca-a09c-4660-9556-b9a97eff020a","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01036",,,"single bole tree","Live",10.3,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"340f288c-4d87-4ef6-babe-0cb605c56ab1","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01616",,,"single bole tree","Standing dead",15.2,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"b220773e-4e25-463b-b053-ef68b792f2f8","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01033",,,"sapling","Live",1.6,10,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"51b581e6-d908-4b00-b467-e412d3f76018","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01606",,,"single bole tree","Live",12.8,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"6f8b160f-dc90-4086-bdc6-2c055bd3c8f6","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01057",,,"single bole tree","Standing dead",10.5,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"dbfe6271-0b2d-4918-acd0-577131ff80cb","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01031",,,"sapling","Live",1.5,10,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"5241506d-690a-4596-a4f5-695425b75395","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01627A",,,,"Standing dead",6.7,130,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"a6ac7e3e-a940-4759-94b9-1f54fb77d7ad","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01062",,,"single bole tree","Live",11.8,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"64837416-c359-415c-8952-0991e7046c50","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01632",,,"single bole tree","Live",21.7,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"9d2ccdb2-7521-45d2-8e06-c62f6841be8e","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01038",,,"small tree","Standing dead",6.2,130,,,,,,,"Full shade",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"023c43bf-2870-45c6-a0f8-e6d3c0394de6","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01050",,,"sapling","Live",2.5,10,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"362c5b86-773d-43d5-a100-8f885d3f6fcb","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01053",,,"small tree","Live",1.9,10,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"db89b130-9453-4bf3-b94b-1bb22f3b2b32","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01642A",,,,"Standing dead",13.2,140,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"6e8c6ba5-bc3c-4ab7-a718-5700addc3e47","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01629",,,"single bole tree","Live",13.2,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"9231360c-c0ce-47dd-b72f-26f8186bb8c9","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01034",,,"small shrub","Live",1.2,10,0.9,,,,1.2,0.8,"Mostly shaded","oblate half-sphere",,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"ca04d73e-0dc5-40db-bc7e-f26bbd07017d","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01040",,,"sapling","Live",1.3,10,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"1ecdb3ea-e79f-4bd4-bdf2-02be5db07e35","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01618",,,"single bole tree","Live",12.4,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"0b65a3e8-017c-45a4-816a-7d4c228ddda4","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01066",,,"single bole tree","Live",14.8,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"3cbc9960-ae3f-48f2-add0-1c065a37fab8","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01024",,,"multi-bole tree","Live",21.9,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"d6da0986-4a19-4775-a7fa-cc46360099b1","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01077",,,"small tree","Standing dead",7.7,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"c1504b18-0fb3-482b-af1b-7c576ff3e5ac","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01613A",,,,"Standing dead",11.9,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"c9db3bc6-d1c5-4885-9775-8c57ea2c0ffc","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01630",,,"single bole tree","Standing dead",16.0,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"a9218605-66ce-4154-8d9d-df868727f5e5","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01084",,,"single bole tree","Live",12.0,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"32441e9a-78f7-4556-9116-b183a79b36a6","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01021",,,"single bole tree","Live",11.4,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"b811adbf-39b5-4e05-a826-6a856a9d78c8","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01049",,,"small tree","Standing dead",5.1,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"ed7e7a73-13fb-415d-ba72-93146a617c5a","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01029",,,"small tree","Live",1.7,130,,,,,,,"Full shade",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"e59536a4-031e-4b04-9750-ba1d8375491a","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01072",,,"single bole tree","Standing dead",12.4,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"5744fa7c-8dee-4443-bca7-ff5833c9452c","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01614",,,"single bole tree","Standing dead",12.1,130,,,,,,,"Mostly shaded",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"c909b401-e783-4ec9-ba87-84652c2c61a6","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01637",,,"single bole tree","Standing dead",11.6,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"e036553f-5d75-41bd-9821-4ff1ff54ba45","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01608",,,"single bole tree","Live",11.8,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"c6360dfe-5b41-4b64-977d-6f4e724394c4","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01645",,,"single bole tree","Live",10.3,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"bb13816c-4408-4d9c-9b43-e9ba67e27ab3","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01064",,,"single shrub","Live",2.6,130,2.3,,,,1.5,1.1,"Mostly shaded","cylinder",,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"a883e2b7-babd-4242-9228-c995062f987f","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01018",,,"single bole tree","Standing dead",14.0,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"0218afcb-f9d4-4428-b786-29311f1b2dee","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01620",,,"single bole tree","Live",16.7,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"530f1ca3-09f7-46bb-bd6d-f27009a0c69a","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01051",,,"single bole tree","Live",15.9,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"1aae3991-14f2-443d-9f16-e18e0d5fba7b","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01047",,,"single bole tree","Live",13.0,130,,,,,,,"Full sun",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
"0e4e9ebe-c8b7-43c8-a7ef-6fdc51af5eec","BONA_087.basePlot.vst","2016-06-23","vst_BONA_2016","D19","BONA","BONA_087",,"NEON.PLA.D19.BONA.01625",,,"single bole tree","Standing dead",14.2,130,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"frosenbower@field-ops.org","kjorgenson@field-ops.org","legacyData | noMapTagData"
