uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataQF
"df24ec8d-c836-4e90-bd59-918cb1ed2b58","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03659",,"ok","single shrub","Live",1.7,130,2.7,,,,3.8,3.1,,"cylinder",3.5,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"0848db4e-e98d-40d2-8ca6-d6902c0fbdc8","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03501",,"ok","single bole tree","Live",13.1,130,9.3,,,,3.5,2.9,"Partially shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"df907c24-d4cb-4ed0-94cb-35c4414e3a08","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03506",,"ok","single bole tree","Live",14.2,130,10.4,,,,5.1,3.7,"Partially shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"9a5f7512-6e50-4d23-b1ba-4821aa708dd2","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03061",,"ok","single bole tree","Live, disease damaged",15.5,130,8.2,,,,6.5,4.9,"Full sun",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"0ba94913-646f-4917-8bae-a5b94c020987","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.04622",,"ok","sapling","Live",,,0.9,,,,,,,,1.0,10,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"fed64981-c3dd-44f4-a03f-97e59ee2014e","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03667",,"ok","single shrub","Live",2.7,130,3.8,,,,1.5,1.3,,"cylinder",3.6,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"c22c341b-328f-43fe-818b-adae108fd542","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03615",,"ok","single shrub","Standing dead",1.8,130,2.0,,,,0.8,0.6,,"cylinder",5.6,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"a9a76762-12e2-4768-aa65-395d1c9fdd70","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03641",,"ok","single shrub","Live",3.1,130,4.5,,,,1.0,0.9,,"cylinder",4.5,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"4b5c97ef-80a6-4ada-bce0-587be77e892b","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03628",,"ok","sapling","Live",,,1.5,,,,,,,,1.8,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"8436f179-c440-45a2-b74b-d492f6a5ca18","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03661",,"ok","sapling","Standing dead",,,0.5,,,,,,,,1.0,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"c4567175-1817-47c3-b2aa-20d0b075acc5","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.04627",,"ok","sapling","Live",,,0.7,,,,,,,,1.1,10,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"21f8da34-57d2-4743-a7aa-ec776f181564","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03649",,"ok","single shrub","Live",2.8,130,4.1,,,,2.0,1.1,,"cylinder",6.7,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"7bab2953-738b-4835-9624-4433c4a3bf1c","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03619",,"ok","single shrub","Live",2.2,130,4.2,,,,1.6,0.7,,"cylinder",3.3,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"c6956450-e1fd-4e41-a49f-b89010dfab48","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03668",,"ok","single shrub","Live",1.5,130,2.8,,,,1.0,0.8,,"cylinder",2.0,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"bf3b65f6-cf41-4e20-b689-d3e3cf247873","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03512",,"ok","single bole tree","Live",12.1,130,8.7,,,,2.7,2.4,"Partially shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"5b0b84a7-9bf3-4ee0-926f-30609840dca1","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.04683",,"ok","small tree","Live",4.7,130,6.1,,,,,,,,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"3cb76d66-369e-4273-83aa-28d96c52b84e","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03637",,"ok","single shrub","Live, physically damaged",2.0,130,3.2,,,,2.1,2.1,,"cylinder",4.9,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"b7ab407e-a491-4fb7-8c8f-6a1cbcc62a71","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03545",,"ok","single bole tree","Live",10.8,130,10.6,,,,3.5,3.4,"Partially shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"e603ccd6-c469-4054-a839-bec5be2f9894","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03066",,"ok","single bole tree","Standing dead",20.8,130,10.5,,,,4.3,3.9,"Full sun",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"85cdf74f-df74-470e-b8ed-284d331cf1dd","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03068",,"ok","single bole tree","Live",16.5,130,9.5,,,,4.9,4.2,"Full sun",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"42d8f21e-c32c-4c18-a1e3-906e216d3252","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03543",,"ok","single bole tree","Live",13.1,130,12.9,,,,5.3,4.0,"Partially shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"96e5b145-48db-4416-ac00-ae40230368a7","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.04608",,"ok","small tree","Live",9.3,130,8.0,,,,,,,,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"f1a7dd84-dae1-4832-b0ac-6b1c9823bfc9","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.04684",,"ok","small tree","Live",8.4,130,5.9,,,,,,,,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"720cb825-774d-41b1-aa46-71c7e7cf675c","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.04610",,"ok","small tree","Standing dead",3.1,130,2.2,,,,,,,,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"0c4aa7fa-9c72-41aa-8272-e1ac1423b6a9","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03529",,"ok","single bole tree","Live",15.7,130,14.9,,,,4.8,4.2,"Partially shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"c74a194a-8730-4614-9ae2-13be1234752a","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.04689",,"ok","small tree","Standing dead",2.4,130,1.9,,,,,,,,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"01a5febb-ee3c-4cc9-87cd-352c6f5cf0e3","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03655",,"ok","single shrub","Live",3.6,130,4.3,,,,2.5,2.0,,"cylinder",4.4,10,,,,,,,,,,,"ddh: 4.0","awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"fafdeadd-ccfd-421d-b627-e91d9de603bf","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.04615",,"ok","small tree","Live",6.0,,2.8,,,,,,,,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"5af5f562-d3ef-447f-9d12-7855ab2cb35c","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03662",,"ok","single shrub","Live",1.7,130,2.8,,,,1.6,0.8,,"cylinder",2.7,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"22df36a7-cbc3-41ad-8539-d23b85c5412b","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03632",,"ok","single shrub","Live, physically damaged",1.6,130,3.0,,,,3.0,1.1,,"cylinder",4.2,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"54af457b-6094-4250-9587-19f46e7a9713","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03635",,"ok","small tree","Live",3.0,130,3.1,,,,,,,,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"eb19ffde-9b22-43b5-a12d-12c80adc64c6","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.04621",,"ok","sapling","Live",,,0.8,,,,,,,,1.1,10,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"cf413fa1-8670-417d-aac6-7feceb2eb149","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03504",,"ok","single bole tree","Live",13.3,138,,,,,,,"Partially shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"4f65760e-4201-4e3c-9c39-fe3c92843e5e","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.04605",,"ok","small tree","Standing dead",6.2,130,3.2,,,,,,,,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"cb1ab1cd-2bb2-4e7c-98bc-417ab777c70f","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03531",,"ok","single bole tree","Live",11.1,130,12.6,,,,3.1,2.6,"Mostly shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"1bef7251-2540-4b50-85bb-9e6d99ce334c","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03524",,"ok","single bole tree","Live",14.5,130,13.0,,,,5.6,4.3,"Partially shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"c240110d-3ba7-4e3f-9465-07156f2eb759","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03064",,"ok","single bole tree","Live",33.2,130,12.1,,,,7.3,6.3,"Open grown",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"d7bf2d7e-1078-47b2-9049-441b665142db","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03510",,"ok","single bole tree","Live",11.5,130,12.2,,,,5.4,2.8,"Partially shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"394b604d-a714-4d13-996d-eb09b31ab215","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03072",,"ok","single bole tree","Live",17.4,130,10.8,,,,5.0,4.6,"Full sun",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"ce6134b9-69ca-42f1-baf2-be719f02b3ea","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03656",,"ok","single shrub","Live",1.7,130,3.0,,,,1.5,0.9,,"cylinder",3.5,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"e109281b-489c-4aaa-a0f5-b02e96c16f12","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.04616",,"ok","small tree","Live",9.0,130,7.0,,,,,,,,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"0eb7c955-da55-4e92-8233-93e512fc1b8e","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03062",,"ok","single bole tree","Live",13.7,130,9.0,,,,5.3,3.5,"Open grown",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"33e91397-6a72-449f-8b44-9687dc56d490","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03520",,"ok","single bole tree","Live",14.3,130,12.1,,,,5.4,4.4,"Partially shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"8ce083b1-5891-4e2a-8428-d4944b060d20","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.04691",,"ok","small tree","Standing dead",5.2,140,3.8,,,,,,,,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"a1d60f58-f815-4150-bcbc-16472f94f071","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03666",,"ok","single shrub","Live",3.0,130,4.0,,,,1.5,1.4,,"cylinder",4.7,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"3c3e7610-bd49-4bc6-ac52-236074a260cd","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03642",,"ok","single shrub","Live",2.6,130,4.0,,,,4.3,1.0,,"cylinder",3.2,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"8924e3a0-3bd3-4dd5-abe7-f91b441ec2e4","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03060",,"ok","single bole tree","Live",10.2,130,9.8,,,,6.7,5.3,"Open grown",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"79676dee-5334-4d75-bec4-f5f7aa00bccd","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.04692",,"ok","small tree","Live",9.5,130,8.9,,,,,,,,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"a044823a-d495-488f-8bff-5be97a8bc954","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03546",,"ok","single bole tree","Live",11.2,130,9.5,,,,4.6,3.8,"Partially shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"a8b6ed73-ee4b-4b05-8657-8be2e35febff","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.04694",,"ok","small tree","Standing dead",9.0,130,3.4,,,,0.1,0.1,,,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"14f39da0-7b14-468a-904b-691220ba3628","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03639",,"ok","single shrub","Live",2.1,130,4.0,,,,1.1,0.9,,"cylinder",3.1,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"1c753291-a3f5-4e00-b8bf-3970e5f2ab58","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03074",,"ok","single bole tree","Live",17.2,130,10.2,,,,4.9,4.0,"Full sun",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"52292760-28f7-43f4-8cbb-f638988bb836","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03513",,"ok","single bole tree","Live",14.6,130,9.4,,,,4.2,2.6,"Mostly shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"f04bc994-c267-4d4f-8ac0-80b838e1fb3c","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.04601",,"ok","small tree","Live",7.7,130,6.1,,,,,,,,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"3e35016b-60b1-4ddb-a4cb-1a3db770a25b","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03634",,"ok","single shrub","Live",2.1,130,3.1,,,,1.3,0.7,,"cylinder",3.2,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"36fdef61-7d4c-49bb-a54d-0ecebce8a289","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03644",,"ok","single shrub","Live",2.5,130,3.9,,,,1.4,0.9,,"cylinder",3.7,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"283ae2ae-af6e-471d-97d9-83bab7408469","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03660",,"ok","small tree","Live",1.0,130,1.8,,,,,,,,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"f4eb2b08-0604-4818-9d84-de835e015303","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03527",,"ok","single bole tree","Live",14.0,130,12.5,,,,4.8,4.3,"Partially shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"144d79f2-e9e2-4828-b12e-d684a667ce4e","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03672",,"ok","small shrub","Live, physically damaged",,,2.3,,,,0.7,0.6,,"cylinder",2.2,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"13348a02-7397-4bba-ba44-5edadc83cdec","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03614",,"ok","small shrub","Live",,,2.0,,,,1.1,0.4,,"cylinder",1.7,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"cb725f07-3800-4f5e-816c-583010d62b04","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03621",,"ok","single shrub","Live",3.3,130,3.6,,,,2.6,1.5,,"cylinder",5.6,10,,,,,,,,,,,"ddh 2.9; 4.4","awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"2ae36147-5070-4e63-971f-0e6d06668711","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.04604",,"ok","small tree","Live",7.5,130,6.0,,,,,,,,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"e0355548-59a9-4296-a669-13dc8aeee8bf","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03631",,"ok","small tree","Live",2.4,130,2.8,,,,,,,,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"e811c078-dc51-4ba6-a806-e838bbab287f","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.04693",,"ok","small tree","Live",5.1,130,4.6,,,,,,,,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"892c58d2-8a96-4010-8e2b-1f06d2f4ca46","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.04612",,"ok","sapling","Live",,,1.4,,,,,,,,1.2,10,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"082020c5-8a5b-4ffa-b7f4-08aa7d276e14","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03503",,"ok","single bole tree","Live",13.3,130,14.0,,,,4.9,4.5,"Partially shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"396bf66f-b327-4745-acc4-bd038c87cec5","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03065",,"ok","single bole tree","Live",26.1,130,11.4,,,,6.2,4.6,"Full sun",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"7123272f-701e-43a1-b3f2-1c350dd2b334","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03070",,"ok","single bole tree","Live",15.5,130,10.1,,,,5.6,4.2,"Full sun",,,,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"26b1c717-a7ec-4dc3-adab-6bb2f3a9cb98","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03522",,"ok","single bole tree","Live",12.8,130,13.0,,,,3.5,2.8,"Partially shaded",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"8d3d5bef-f544-459b-93fa-c95714f08ace","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03627",,"ok","small shrub","Live",,,1.6,,,,0.7,0.3,,"cylinder",1.4,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"500dfcb5-b364-4403-b4e2-897657cbb7d4","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03643",,"ok","single shrub","Live",2.4,130,3.5,,,,1.0,0.8,,"cylinder",4.5,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"7a4f0402-2256-44cf-b288-cc34ccfb46fe","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03628",,"ok","single bole tree","Live",18.2,130,11.6,,,,4.7,4.4,,,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"3fba5695-7983-4c24-bb64-cd72d73cd9fa","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03515",,"ok","single bole tree","Live",17.1,130,12.7,,,,4.5,3.2,"Full sun",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"f1f310b2-3cb0-46db-86be-8dabf7b24daa","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03670",,"ok","single shrub","Live",4.9,130,4.7,,,,4.1,1.8,,"cylinder",6.3,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"9ce2b93d-2aa9-4898-8de1-e24c96e09549","BONA_005.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_005",,"NEON.PLA.D19.BONA.03647",,"ok","single shrub","Live",1.7,130,3.0,,,,2.0,0.7,,"cylinder",3.0,10,,,,,,,,,,,,"awatkins@battelleecology.org","whendricks@battelleecology.org","legacyData"
"5fdb1e38-0482-423d-a548-c309e244740f","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03502",,"ok","single bole tree","Live",14.8,130,12.9,,,,5.9,3.6,,,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
"2bfa9301-6c44-4a21-80c9-435b1aeae827","BONA_007.basePlot.vst","2017-08-23","vst_BONA_2017","D19","BONA","BONA_007",,"NEON.PLA.D19.BONA.03550",,"ok","single bole tree","Live",18.7,130,11.9,,,,7.0,5.6,"Full sun",,,,,,,,,,,,,,,"Omagni@battelleecology.org","whendricks@battelleecology.org","legacyData"
